"","city","floor","total_area","living_area","kitchen_area","room_count","height","is_studio","view_airport","view_building","view_city","view_cottages","view_east","view_field","view_forest","view_garden","view_highway","view_house","view_mall","view_north","view_parking","view_playground","view_school","view_south","view_street","view_water","view_west","view_yard","total_price"
"73319","ПГТ Медведево",11,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1554000
"73320","Самара",10,52.66,21.66,13.77,2,"2.54","0",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3602568
"73323","Тюмень",2,32.83,20.02,3.24,1,"2.67","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730000
"73324","Чебоксары",10,83.08,43.45,11.62,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3687000
"73326","Саранск",7,56.93,30.76,9.73,2,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3529660
"73329","Краснодар",1,26.4,12,5.7,1,"2.77","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3960000
"73330","Челябинск",5,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1933125
"73332","Пермь",22,79.4,43.3,13.23,3,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5558000
"73334","Челябинск",8,32.63,16.76,10.28,1,"2.85","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512510
"73337","Тюмень",11,22.6,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000
"73344","Орел",5,36.6,14.1,9.5,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1939800
"73345","Тюмень",4,56.37,27.9,14.56,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280000
"73347","Челябинск",5,36.06,22.69,11.99,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2343900
"73348","Нижний Новгород",15,127.9,98.1,16.2,1,"3","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20719800
"73350","Ижевск",6,74.14,43.32,4.99,2,"2.6","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5239658
"73356","Новосибирск",10,55.8,29.29,13.51,1,"2.72","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6696000
"73357","Тюмень",16,67.83,32.04,13.61,3,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5240000
"73360","Самара",15,68.53,36.29,14.02,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6236230
"73361","Сокуры",1,83.1,58.32,19.83,4,"3","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401500
"73364","Екатеринбург",11,47.47,12.45,22.36,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5981220
"73368","Екатеринбург",4,27.2,8.5,8.4,1,"2.5","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4159234
"73369","Самара",8,41.6,15.3,15.3,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2160000
"73372","Чебоксары",5,53.4,12.3,16.7,1,"3","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3256545.6
"73379","ПГТ Медведево",2,40.96,17.1,12.5,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1587000
"73380","Йошкар-Ола",1,74.46,35.54,14.7,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2606100
"73382","Чебоксары",13,64.63,33.14,11.75,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2779000
"73384","Челябинск",6,24.45,14.5,14.15,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234731
"73386","Тюмень",4,37.53,10.49,15.05,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870000
"73388","Чебоксары",4,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"73389","Йошкар-Ола",1,46.62,20.21,10.57,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2167830
"73391","Нижний Новгород",4,53.3,29,10.9,2,"2.55","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990000
"73392","Саранск",4,43.29,17.01,12.34,1,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2683980
"73393","Краснодар",5,49.7,16.4,11.8,1,"2.75","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3866660
"73398","Краснодар",2,86.5,49.6,11.2,3,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8390500
"73400","Екатеринбург",16,35.38,10.82,14.78,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3417708
"73402","Новосибирск",18,44.86,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772348
"73404","Челябинск",5,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1871404
"73405","Екатеринбург",3,51.57,22.22,14.53,2,"2.65","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4589730
"73407","Тюмень",7,83.64,41.58,13.94,3,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5820000
"73408","Тула",8,62.3,27.8,10,2,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4753490
"73409","Нижний Новгород",2,40.28,11.93,16.7,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5679480
"73411","Ижевск",3,46,11.9,20.5,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3635800
"73413","Самара",16,68.53,36.29,14.02,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6236230
"73417","Тюмень",24,59.45,26.33,17.28,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5950000
"73422","Йошкар-Ола",7,58.55,29.1,10.44,2,"2.7","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2219045
"73424","Тюмень",4,37.57,10.49,15.05,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539000
"73428","Тюмень",10,43.04,11.74,17.11,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3650000
"73429","Тула",14,41.8,14.4,12.3,1,"2.7","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636600
"73430","Тула",5,62.3,27.8,10,2,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5607000
"73433","Краснодар",14,56.7,28.9,11.5,2,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6520500
"73436","Нижний Новгород",4,38.59,10.99,16.32,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4637600
"73439","Новосибирск",7,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"73442","Тюмень",15,22.57,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110000
"73443","Пермь",3,44.7,29.4,5,1,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3666000
"73444","Екатеринбург",0,21.8,8.22,8.22,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1831200
"73447","Самара",10,45.65,21.3,11.3,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3097522
"73449","Тула",13,63.08,25.47,16.63,2,"2.7","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5113700
"73450","Екатеринбург",5,68.91,35.76,15.7,3,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4444695
"73455","Орел",1,51,29.2,9.2,2,"2.7","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009000
"73456","Тюмень",14,27.26,12.1,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2520000
"73464","Чебоксары",3,49.42,17.71,13.84,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2549000
"73465","Киров",6,45.5,24.7,5.9,2,"2.5","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2730000
"73467","Ростов на дону",5,57.56,32.5,18.1,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7137440
"73472","Лиски",2,80.14,45.29,20.05,4,"0","0",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3950902
"73473","Краснодар",18,92.9,50.7,12.4,3,"2.75","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7757150
"73474","Красноярск",14,61.9,37.8,11.8,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6630000
"73479","Казань",9,45.65,15.9,19.14,2,"2.68","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6170000
"73480","Ижевск",1,49.78,27.86,9.83,2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4067026
"73483","Чебоксары",3,37.44,27.85,15.74,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066000
"73485","Нижний Новгород",7,38.7,15.9,10.56,1,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4876200
"73486","Саранск",3,44.52,17.39,11.96,1,"2.76","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2760240
"73489","Саратов",24,83.75,49.74,15.35,3,"2.7","0",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4435818
"73490","Екатеринбург",14,73.39,34.35,17.11,2,"2.74","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9072765
"73492","Чебоксары",8,43.19,17.71,13.84,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2569675
"73493","Тюмень",9,36.93,13.46,9.84,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"73494","Самара",9,48,16.11,17.97,1,"2.54","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4551718
"73496","Тюмень",1,29.38,12.94,2.08,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670000
"73497","Нижний Новгород",3,20.9,10.11,3.76,1,"2.6","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2654300
"73498","ПГТ Медведево",4,63.92,33.14,11.39,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2576000
"73499","ПГТ Медведево",13,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1526000
"73500","Нижний Новгород",2,49.23,24.6,14.5,2,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519945
"73506","Ставрополь",18,40.7,15.3,11.3,1,"2.8","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174600
"73508","Новосибирск",12,40.69,15.67,14.43,1,"2.72","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6225570
"73509","Ростов на дону",24,53.01,34.4,11.5,2,"0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6785280
"73510","Тюмень",1,44.6,10.63,16.02,1,"2.67","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390000
"73512","Челябинск",2,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1953668
"73520","Самара",5,64.5,30.2,10.2,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5714282
"73521","Тюмень",10,22.57,9.65,2.8,1,"2.51","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110000
"73523","Тюмень",9,35.85,19.19,5,1,"2.7","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4147000
"73524","Тюмень",15,32.68,13.1,8.58,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1960000
"73528","Тюмень",6,76.21,37.04,14.92,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6952000
"73530","Йошкар-Ола",5,38.36,18.93,8.74,1,"2.7","0",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979376
"73532","Тюмень",10,35.06,11.23,13.06,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200000
"73539","Саранск",17,43.24,15.61,11.55,1,"2.76","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2680880
"73541","Екатеринбург",16,66.95,36.19,15.43,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4418700
"73545","Нижний Новгород",14,79.62,42.4,13.8,3,"2.9","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6377562
"73546","Екатеринбург",17,47.47,12.33,22.35,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6503390
"73548","Краснодар",13,56.7,28.9,11.5,2,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7087500
"73549","ПГТ Медведево",14,39.82,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1484000
"73551","Батайск",5,36.49,12.54,10.39,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298870
"73552","Красноярск",2,62.4,38.2,11.8,2,"2.6","0",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6530000
"73555","Ставрополь",21,64.9,31.4,17.6,2,"2.8","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3970800
"73556","Чебоксары",5,48.02,17.71,13.84,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870268
"73562","Нижний Новгород",18,36.9,14.3,12.3,1,"2.55","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090000
"73566","Екатеринбург",12,89.09,47.1,19.32,3,"2.74","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11904206
"73567","Орел",13,35.4,16.9,5,1,"2.76","1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3062100
"73570","ПГТ Медведево",11,63.92,33.14,11.39,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2455000
"73571","Екатеринбург",11,51.57,22.22,14.53,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5750055
"73573","Челябинск",7,24.1,11.22,5,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1301400
"73575","Йошкар-Ола",7,40.41,17.57,11.26,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501970
"73576","Казань",15,45.21,15.9,18.81,2,"2.68","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6170000
"73581","Нижний Новгород",5,47.3,22.8,14.1,2,"2.72","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6800000
"73582","Казань",13,45.32,15.9,18.81,2,"2.68","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6170000
"73595","Чебоксары",9,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991808
"73596","Ижевск",4,38.4,23.3,5.1,1,"2.8","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420600
"73599","Нижний Новгород",13,72.68,25.92,16.26,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8067480
"73601","ПГТ Медведево",10,60.13,33.11,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2306000
"73606","Новосибирск",8,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"73607","Екатеринбург",0,21.8,8.22,8.22,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1885700
"73608","Чебоксары",9,60.97,31.15,12.98,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169501
"73613","Екатеринбург",9,26.78,11.77,4.76,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3883100
"73614","Краснодар",9,36.6,16.7,10,1,"2.77","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776300
"73616","Новосибирск",8,44.75,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765550
"73623","Тюмень",6,38.94,13.04,12.21,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
"73624","Краснодар",17,69.24,34.22,12.44,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6924000
"73625","Ижевск",3,64.02,37.4,5.69,2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4577430
"73630","ПГТ Медведево",9,64.4,33.14,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2474000
"73631","Ставрополь",16,57.9,25.4,15.7,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4168800
"73634","Нижний Новгород",10,33.04,10.65,12.82,1,"2.6","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4956000
"73635","Челябинск",4,40.63,26.08,19.47,1,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2600320
"73641","Нижний Новгород",6,44.7,13.3,17.4,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4333665
"73644","Саратов",5,43.13,19.24,11.61,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2393715
"73646","Батайск",7,38.52,17.77,11.23,1,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503800
"73651","Новосибирск",5,44.75,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2765550
"73652","Ижевск",4,65.44,40.28,5.51,2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4646240
"73655","Новосибирск",23,44.86,17,14.6,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772348
"73656","Ижевск",5,42.2,11.8,19.4,1,"2.8","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670000
"73661","Чебоксары",5,43.34,17.85,12.41,1,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478000
"73662","Пермь",15,44.8,29.3,5,1,"2.74","0",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3638000
"73663","Тюмень",15,56.56,27.09,14.56,2,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280000
"73668","Тюмень",8,42.24,12.43,15.36,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640000
"73671","Самара",4,63.4,30.3,10.2,2,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3812586
"73672","Самара",7,46.95,23.3,10.9,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2585683
"73675","Ростов на дону",16,76.85,49.2,18.1,3,"0","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9606250
"73677","Тула",10,79.46,43.37,11.69,3,"2.7","0",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5490686
"73680","Верхняя Пышма",7,54.01,24.59,16.01,2,"2.6","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3672680
"73681","Киров",12,52.7,32.9,4.4,3,"2.5","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5006500
"73682","Орел",4,43.5,21.3,13,1,"2.7","0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2218500
"73683","Екатеринбург",9,21.8,8.22,4.23,1,"0","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1700400
"73686","Тюмень",15,37.3,13.95,9.98,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953000
"73687","Владимир",15,48,17.2,14.1,1,"2.65","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3216000
"73689","Самара",22,40.93,8.98,15.9,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3247960
"73693","Чебоксары",6,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"73696","Тула",17,61.9,27.8,10.1,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4450610
"73699","ПГТ Медведево",2,56.96,28.9,12.3,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2180000
"73703","Йошкар-Ола",5,87.17,47.78,13.68,3,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3922200
"73706","ПГТ Медведево",12,64.4,33.14,11.52,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2474000
"73707","Тюмень",2,37.33,14.22,11.7,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430000
"73717","Тюмень",7,59.42,26.33,17.28,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6030000
"73718","Ставрополь",13,39.4,15.2,15.2,1,"2.8","0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2915600
"73720","ПГТ Медведево",12,39.71,16.96,11.52,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1554000
"73721","Нижний Новгород",8,40.3,12.5,15,1,"2.59","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5198700
"73727","Челябинск",5,45.45,26.15,5.3,2,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1933125
"73730","Чебоксары",3,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"73732","Чебоксары",6,57.67,29.72,11.83,2,"2.8","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3085335
"73738","Челябинск",6,65.07,32.54,16.38,2,"2.64","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4034340
"73740","Тюмень",1,76.22,37.05,14.92,3,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4950000
"73741","Орел",4,64.51,28.65,11.1,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4402162
"73743","Самара",22,40.93,8.98,15.9,1,"2.54","0",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3739120
"73747","Новосибирск",20,47.86,18.3,11.3,1,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919460
"73748","Тюмень",9,36.93,13.46,9.84,1,"2.51","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3743000
"73756","Казань",4,45.81,27.19,7.1,2,"3","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5340000
"73761","Тюмень",15,77.86,30.67,22.99,2,"2.7","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5920000
"73767","Чебоксары",2,65.51,33.92,11.75,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2887000
"73770","Новосибирск",9,62.05,31.5,9,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586490
"73773","Екатеринбург",6,26.23,12.62,4.49,1,"2.64","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3750890
"73777","Чебоксары",8,37.44,16.96,9.14,1,"2.5","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2029248
"73778","Ижевск",1,65.06,23.11,20.43,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3714200
"73779","Екатеринбург",0,47.88,21.75,12.04,2,"0","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3543120
"73780","Челябинск",1,69.53,45.19,16.38,3,"2.6","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3022678
